ElapsedTime_s,Height_km,Latitude_deg,LongitudeE_deg,TotalRadius_km,LatitudeRadius_km,Gravity_ms2,Temperature_K,Pressure_Pa,Density_kgm3,PressureScaleHeight_km,DensityScaleHeight_km,SpeedOfSound_ms,PressureAtSurface_Pa,SigmaLevel,PressureAltitude_km,ReferenceTemperature_K,ReferencePressure_Pa,ReferenceDensity_kgm3,ProfileWeight,LowDensity_kgm3,HighDensity_kgm3,PerturbedDensity_kgm3,DensityPerturbation_pct,DensityStandardDeviation_pct,PerturbedSpeedOfSound_ms,RelativeStepSize,DensityDeviation_pct,LowDensityDeviation_pct,HighDensityDeviation_pct,PerturbedDensityDeviation_pct,EWWind_ms,NSWind_ms,VerticalWind_ms,EWWindPerturbation_ms,NSWindPerturbation_ms,VerticalWindPerturbation_ms,PerturbedEWWind_ms,PerturbedNSWind_ms,PerturbedVerticalWind_ms,EWStandardDeviation_ms,NSStandardDeviation_ms,VerticalStandardDeviation_ms,LongitudeOfTheSun_deg,SubsolarLatitude_deg,SubsolarLongitudeE_deg,LocalSolarTime_hr,SolarZenithAngle_deg,OneWayLightTime_min,OrbitalRadius_AU,SecondsPerSol,TotalNumberDensity_m3,SpecificGasConstant_JkgK,SpecificHeatRatio,AverageMolecularWeight,CompressibilityFactor,Arnd_m3,Armass_pct,Armole_pct,Aramw,CO2nd_m3,CO2mass_pct,CO2mole_pct,CO2amw,COnd_m3,COmass_pct,COmole_pct,COamw,H2nd_m3,H2mass_pct,H2mole_pct,H2amw,N2nd_m3,N2mass_pct,N2mole_pct,N2amw,O2nd_m3,O2mass_pct,O2mole_pct,O2amw,Hend_m3,Hemass_pct,Hemole_pct,Heamw,Hnd_m3,Hmass_pct,Hmole_pct,Hamw,Ond_m3,Omass_pct,Omole_pct,Oamw,H2Ond_m3,H2Omass_pct,H2Omole_pct,H2Oamw,TemperatureDaily_K,PressureDaily_Pa,DensityDaily_kgm3,EWWindDaily_ms,NSWindDaily_ms,TemperatureMin_K,TemperatureMax_K,DensityMin_kgm3,DensityMax_kgm3,SurfaceHeight_km,PlanetoGraphicHeight_km,PlanetoGraphicLatitude_deg,ReferenceHeight_km,ReferenceRadius_km,GroundTemperature_K,ThermosphereBaseHeight_km,ThermosphereBaseTemperature_K,ExosphericTemperature_K,F1PeakHeight_km,Albedo,HeightOffset_km,LocalHeightOffset_km,DustOpticalDepth,DustColumnArealDensity_kgm2,DustMixingRatio,DustMassDensity_ugm3,DustNumberDensity_m3,IceIsPresent,WavePerturbation_pct
96.6,9.660,0.00,0.00,3396.548,3386.888,3.706,207.4,2.392e+02,6.102e-03,11.020,12.201,229.6,6.397e+02,0.374,10.839,205.7,2.623e+02,6.659e-03,0.0,5.967e-03,6.241e-03,6.457e-03,5.8,2.27,223.2,0.25,-8.4,-10.4,-6.3,-3.0,7.1,-0.2,0.000,-2.0,-0.7,-1.447,5.0,-1.0,-1.447,3.0,3.0,0.593,359.80,-0.09,359.61,12.03,0.40,5.04,1.56,88774.9,8.4542e+22,1.890e+02,1.345e+00,43.466,0.9881,1.3807e+21,1.50,1.63,39.96,8.0634e+22,96.57,95.38,44.01,8.3678e+19,0.06,0.10,28.01,0.0000e+00,0.00,0.00,2.02,2.3011e+21,1.75,2.72,28.02,1.0878e+20,0.09,0.13,32.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,16.00,3.3868e+19,0.02,0.04,18.02,205.8,2.393e+02,6.153e-03,7.3,-0.4,202.9,208.7,6.071e-03,6.240e-03,-1.632,0.348,0.00,0.348,3396.200,291.3,999.000,0.0,0.0,999.900,0.190,-0.002,0.000,0.300,0.002,8.726e-06,53.246,271179.167,99,0.0
96.7,9.670,0.00,0.00,3396.558,3386.888,3.706,207.4,2.390e+02,6.097e-03,11.020,12.201,229.6,6.397e+02,0.374,10.849,205.7,2.620e+02,6.653e-03,0.0,5.962e-03,6.235e-03,6.457e-03,5.9,2.27,223.1,0.25,-8.4,-10.4,-6.3,-3.0,7.1,-0.2,0.000,-2.0,-0.9,-1.522,5.1,-1.1,-1.522,3.0,3.0,0.593,359.80,-0.09,359.61,12.03,0.40,5.04,1.56,88774.9,8.4473e+22,1.890e+02,1.345e+00,43.466,0.9881,1.3796e+21,1.50,1.63,39.96,8.0568e+22,96.57,95.38,44.01,8.3609e+19,0.06,0.10,28.01,0.0000e+00,0.00,0.00,2.02,2.2993e+21,1.75,2.72,28.02,1.0869e+20,0.09,0.13,32.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,16.00,3.3781e+19,0.02,0.04,18.02,205.7,2.391e+02,6.148e-03,7.3,-0.4,202.9,208.7,6.066e-03,6.235e-03,-1.632,0.358,0.00,0.358,3396.200,291.3,999.000,0.0,0.0,999.900,0.190,-0.002,0.000,0.300,0.002,8.726e-06,53.202,270953.905,99,0.0
96.8,9.680,0.00,0.00,3396.568,3386.888,3.706,207.4,2.388e+02,6.092e-03,11.020,12.201,229.6,6.397e+02,0.373,10.859,205.7,2.618e+02,6.648e-03,0.0,5.957e-03,6.230e-03,6.452e-03,5.9,2.27,223.1,0.25,-8.4,-10.4,-6.3,-3.0,7.1,-0.2,0.000,-1.9,-1.1,-1.579,5.2,-1.3,-1.579,3.0,3.0,0.594,359.80,-0.09,359.61,12.03,0.40,5.04,1.56,88774.9,8.4404e+22,1.890e+02,1.345e+00,43.466,0.9881,1.3784e+21,1.50,1.63,39.96,8.0502e+22,96.57,95.38,44.01,8.3541e+19,0.06,0.10,28.01,0.0000e+00,0.00,0.00,2.02,2.2974e+21,1.75,2.72,28.02,1.0860e+20,0.09,0.13,32.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,16.00,3.3694e+19,0.02,0.04,18.02,205.7,2.388e+02,6.143e-03,7.3,-0.4,202.9,208.7,6.061e-03,6.230e-03,-1.632,0.368,0.00,0.368,3396.200,291.3,999.000,0.0,0.0,999.900,0.190,-0.002,0.000,0.300,0.002,8.726e-06,53.158,270728.832,99,0.0
96.9,9.690,0.00,0.00,3396.578,3386.888,3.706,207.4,2.386e+02,6.087e-03,11.020,12.201,229.6,6.397e+02,0.373,10.869,205.7,2.615e+02,6.642e-03,0.0,5.952e-03,6.225e-03,6.457e-03,6.1,2.27,222.9,0.25,-8.4,-10.4,-6.3,-2.8,7.1,-0.2,0.000,-1.8,-0.9,-1.594,5.3,-1.1,-1.594,3.0,3.0,0.594,359.80,-0.09,359.61,12.03,0.40,5.04,1.56,88774.9,8.4335e+22,1.890e+02,1.345e+00,43.466,0.9881,1.3773e+21,1.50,1.63,39.96,8.0437e+22,96.57,95.38,44.01,8.3473e+19,0.06,0.10,28.01,0.0000e+00,0.00,0.00,2.02,2.2955e+21,1.75,2.72,28.02,1.0851e+20,0.09,0.13,32.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,16.00,3.3607e+19,0.02,0.04,18.02,205.7,2.386e+02,6.138e-03,7.3,-0.4,202.9,208.7,6.056e-03,6.225e-03,-1.632,0.378,0.00,0.378,3396.200,291.3,999.000,0.0,0.0,999.900,0.190,-0.002,0.000,0.300,0.002,8.726e-06,53.113,270503.945,99,0.0
97.0,9.700,0.00,0.00,3396.588,3386.888,3.706,207.3,2.383e+02,6.082e-03,11.020,12.201,229.6,6.397e+02,0.373,10.879,205.6,2.613e+02,6.637e-03,0.0,5.947e-03,6.220e-03,6.452e-03,6.1,2.27,222.9,0.25,-8.4,-10.4,-6.3,-2.8,7.1,-0.2,0.000,-1.7,-0.8,-1.654,5.4,-1.1,-1.654,3.0,3.0,0.594,359.80,-0.09,359.61,12.03,0.40,5.04,1.56,88774.9,8.4266e+22,1.890e+02,1.345e+00,43.466,0.9881,1.3762e+21,1.50,1.63,39.96,8.0371e+22,96.57,95.38,44.01,8.3404e+19,0.06,0.10,28.01,0.0000e+00,0.00,0.00,2.02,2.2936e+21,1.75,2.72,28.02,1.0843e+20,0.09,0.13,32.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,16.00,3.3520e+19,0.02,0.04,18.02,205.7,2.384e+02,6.133e-03,7.3,-0.4,202.8,208.6,6.051e-03,6.220e-03,-1.632,0.388,0.00,0.388,3396.200,291.3,999.000,0.0,0.0,999.900,0.190,-0.002,0.000,0.300,0.002,8.726e-06,53.069,270279.246,99,0.0
97.1,9.710,0.00,0.00,3396.598,3386.888,3.706,207.3,2.381e+02,6.077e-03,11.020,12.201,229.6,6.397e+02,0.372,10.889,205.6,2.610e+02,6.631e-03,0.0,5.942e-03,6.215e-03,6.453e-03,6.2,2.27,222.8,0.25,-8.4,-10.4,-6.3,-2.7,7.1,-0.2,0.000,-1.8,-0.9,-1.639,5.3,-1.1,-1.639,3.0,3.0,0.594,359.80,-0.09,359.61,12.03,0.40,5.04,1.56,88774.9,8.4197e+22,1.890e+02,1.345e+00,43.466,0.9881,1.3750e+21,1.50,1.63,39.96,8.0305e+22,96.57,95.38,44.01,8.3336e+19,0.06,0.10,28.01,0.0000e+00,0.00,0.00,2.02,2.2917e+21,1.75,2.72,28.02,1.0834e+20,0.09,0.13,32.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,16.00,3.3434e+19,0.02,0.04,18.02,205.7,2.382e+02,6.128e-03,7.3,-0.4,202.8,208.6,6.047e-03,6.215e-03,-1.632,0.398,0.00,0.398,3396.200,291.3,999.000,0.0,0.0,999.900,0.190,-0.002,0.000,0.300,0.002,8.725e-06,53.025,270054.735,99,0.0
97.2,9.720,0.00,0.00,3396.608,3386.888,3.706,207.3,2.379e+02,6.072e-03,11.020,12.201,229.5,6.397e+02,0.372,10.899,205.6,2.608e+02,6.625e-03,0.0,5.937e-03,6.210e-03,6.455e-03,6.3,2.27,222.6,0.25,-8.3,-10.4,-6.3,-2.6,7.1,-0.2,0.000,-1.6,-0.7,-1.669,5.5,-0.9,-1.669,3.0,3.0,0.594,359.80,-0.09,359.61,12.03,0.40,5.04,1.56,88774.9,8.4128e+22,1.890e+02,1.345e+00,43.466,0.9881,1.3739e+21,1.50,1.63,39.96,8.0240e+22,96.57,95.38,44.01,8.3268e+19,0.06,0.10,28.01,0.0000e+00,0.00,0.00,2.02,2.2899e+21,1.75,2.72,28.02,1.0825e+20,0.09,0.13,32.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,16.00,3.3348e+19,0.02,0.04,18.02,205.6,2.380e+02,6.123e-03,7.4,-0.4,202.8,208.6,6.042e-03,6.210e-03,-1.632,0.408,0.00,0.408,3396.200,291.3,999.000,0.0,0.0,999.900,0.190,-0.002,0.000,0.300,0.002,8.725e-06,52.981,269830.410,99,0.0
97.3,9.730,0.00,0.00,3396.618,3386.888,3.706,207.3,2.377e+02,6.067e-03,11.020,12.201,229.5,6.397e+02,0.372,10.909,205.6,2.605e+02,6.620e-03,0.0,5.932e-03,6.205e-03,6.444e-03,6.2,2.28,222.7,0.25,-8.3,-10.4,-6.3,-2.7,7.1,-0.2,0.000,-1.5,-0.8,-1.649,5.6,-1.0,-1.649,3.0,3.0,0.595,359.80,-0.09,359.61,12.03,0.40,5.04,1.56,88774.9,8.4059e+22,1.890e+02,1.345e+00,43.466,0.9881,1.3728e+21,1.50,1.63,39.96,8.0174e+22,96.57,95.38,44.01,8.3200e+19,0.06,0.10,28.01,0.0000e+00,0.00,0.00,2.02,2.2880e+21,1.75,2.72,28.02,1.0816e+20,0.09,0.13,32.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,16.00,3.3262e+19,0.02,0.04,18.02,205.6,2.378e+02,6.118e-03,7.4,-0.4,202.8,208.6,6.037e-03,6.205e-03,-1.632,0.418,0.00,0.418,3396.200,291.3,999.000,0.0,0.0,999.900,0.190,-0.002,0.000,0.300,0.002,8.725e-06,52.937,269606.272,99,0.0
97.4,9.740,0.00,0.00,3396.628,3386.888,3.706,207.3,2.375e+02,6.062e-03,11.020,12.201,229.5,6.397e+02,0.371,10.919,205.5,2.603e+02,6.614e-03,0.0,5.927e-03,6.200e-03,6.430e-03,6.1,2.28,222.9,0.25,-8.3,-10.4,-6.3,-2.8,7.1,-0.2,0.000,-1.7,-0.9,-1.679,5.4,-1.1,-1.679,3.0,3.0,0.595,359.80,-0.09,359.60,12.03,0.40,5.04,1.56,88774.9,8.3991e+22,1.890e+02,1.345e+00,43.466,0.9881,1.3717e+21,1.50,1.63,39.96,8.0109e+22,96.57,95.38,44.01,8.3132e+19,0.06,0.10,28.01,0.0000e+00,0.00,0.00,2.02,2.2861e+21,1.75,2.72,28.02,1.0807e+20,0.09,0.13,32.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,16.00,3.3176e+19,0.02,0.04,18.02,205.6,2.375e+02,6.113e-03,7.4,-0.4,202.8,208.5,6.032e-03,6.200e-03,-1.632,0.428,0.00,0.428,3396.200,291.3,999.000,0.0,0.0,999.900,0.190,-0.002,0.000,0.300,0.002,8.725e-06,52.893,269382.321,99,0.0
97.5,9.750,0.00,0.00,3396.638,3386.888,3.706,207.2,2.373e+02,6.057e-03,11.020,12.201,229.5,6.397e+02,0.371,10.929,205.5,2.601e+02,6.609e-03,0.0,5.922e-03,6.195e-03,6.415e-03,5.9,2.28,223.0,0.25,-8.3,-10.4,-6.3,-2.9,7.1,-0.2,0.000,-1.7,-0.8,-1.665,5.5,-1.0,-1.665,3.0,3.0,0.595,359.80,-0.09,359.60,12.03,0.40,5.04,1.56,88774.9,8.3922e+22,1.890e+02,1.345e+00,43.466,0.9881,1.3706e+21,1.50,1.63,39.96,8.0043e+22,96.57,95.38,44.01,8.3064e+19,0.06,0.10,28.01,0.0000e+00,0.00,0.00,2.02,2.2843e+21,1.75,2.72,28.02,1.0798e+20,0.09,0.13,32.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,16.00,3.3091e+19,0.02,0.04,18.02,205.6,2.373e+02,6.108e-03,7.4,-0.4,202.7,208.5,6.027e-03,6.195e-03,-1.632,0.438,0.00,0.438,3396.200,291.3,999.000,0.0,0.0,999.900,0.190,-0.002,0.000,0.300,0.002,8.725e-06,52.849,269158.556,99,0.0
97.6,9.760,0.00,0.00,3396.648,3386.888,3.706,207.2,2.370e+02,6.052e-03,11.020,12.201,229.5,6.397e+02,0.371,10.939,205.5,2.598e+02,6.603e-03,0.0,5.918e-03,6.190e-03,6.405e-03,5.8,2.28,223.1,0.25,-8.3,-10.4,-6.3,-3.0,7.2,-0.2,0.000,-1.4,-0.8,-1.622,5.8,-1.1,-1.622,3.0,3.0,0.595,359.80,-0.09,359.60,12.03,0.41,5.04,1.56,88774.9,8.3853e+22,1.890e+02,1.345e+00,43.466,0.9881,1.3694e+21,1.50,1.63,39.96,7.9978e+22,96.57,95.38,44.01,8.2996e+19,0.06,0.10,28.01,0.0000e+00,0.00,0.00,2.02,2.2824e+21,1.75,2.72,28.02,1.0790e+20,0.09,0.13,32.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,16.00,3.3005e+19,0.02,0.04,18.02,205.6,2.371e+02,6.103e-03,7.4,-0.4,202.7,208.5,6.023e-03,6.190e-03,-1.632,0.448,0.00,0.448,3396.200,291.3,999.000,0.0,0.0,999.900,0.190,-0.002,0.000,0.300,0.002,8.725e-06,52.805,268934.978,99,0.0
97.7,9.770,0.00,0.00,3396.658,3386.888,3.706,207.2,2.368e+02,6.047e-03,11.020,12.201,229.5,6.397e+02,0.370,10.949,205.5,2.596e+02,6.597e-03,0.0,5.913e-03,6.185e-03,6.401e-03,5.8,2.28,223.1,0.25,-8.3,-10.4,-6.2,-3.0,7.2,-0.2,0.000,-1.5,-0.9,-1.672,5.6,-1.1,-1.672,3.0,3.0,0.595,359.80,-0.09,359.60,12.03,0.41,5.04,1.56,88774.9,8.3785e+22,1.890e+02,1.345e+00,43.466,0.9881,1.3683e+21,1.50,1.63,39.96,7.9912e+22,96.57,95.38,44.01,8.2928e+19,0.06,0.10,28.01,0.0000e+00,0.00,0.00,2.02,2.2805e+21,1.75,2.72,28.02,1.0781e+20,0.09,0.13,32.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,16.00,3.2920e+19,0.02,0.04,18.02,205.5,2.369e+02,6.098e-03,7.4,-0.4,202.7,208.5,6.018e-03,6.185e-03,-1.632,0.458,0.00,0.458,3396.200,291.3,999.000,0.0,0.0,999.900,0.190,-0.002,0.000,0.300,0.002,8.725e-06,52.761,268711.586,99,0.0
97.8,9.780,0.00,0.00,3396.668,3386.888,3.706,207.2,2.366e+02,6.042e-03,11.020,12.201,229.5,6.397e+02,0.370,10.959,205.5,2.593e+02,6.592e-03,0.0,5.908e-03,6.180e-03,6.387e-03,5.7,2.28,223.2,0.25,-8.3,-10.4,-6.2,-3.1,7.2,-0.2,0.000,-1.6,-0.9,-1.700,5.5,-1.1,-1.700,3.0,3.0,0.596,359.80,-0.09,359.60,12.03,0.41,5.04,1.56,88774.9,8.3716e+22,1.890e+02,1.345e+00,43.466,0.9881,1.3672e+21,1.50,1.63,39.96,7.9847e+22,96.57,95.38,44.01,8.2861e+19,0.06,0.10,28.01,0.0000e+00,0.00,0.00,2.02,2.2787e+21,1.75,2.72,28.02,1.0772e+20,0.09,0.13,32.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,16.00,3.2835e+19,0.02,0.04,18.02,205.5,2.367e+02,6.093e-03,7.4,-0.4,202.7,208.5,6.013e-03,6.180e-03,-1.632,0.468,0.00,0.468,3396.200,291.3,999.000,0.0,0.0,999.900,0.190,-0.002,0.000,0.300,0.002,8.725e-06,52.718,268488.380,99,0.0
97.9,9.790,0.00,0.00,3396.678,3386.888,3.706,207.2,2.364e+02,6.037e-03,11.020,12.201,229.5,6.397e+02,0.370,10.969,205.4,2.591e+02,6.586e-03,0.0,5.903e-03,6.175e-03,6.386e-03,5.8,2.28,223.1,0.25,-8.3,-10.4,-6.2,-3.0,7.2,-0.2,0.000,-1.6,-0.8,-1.690,5.6,-1.0,-1.690,3.0,3.0,0.596,359.80,-0.09,359.60,12.03,0.41,5.04,1.56,88774.9,8.3648e+22,1.890e+02,1.345e+00,43.466,0.9881,1.3661e+21,1.50,1.63,39.96,7.9782e+22,96.57,95.38,44.01,8.2793e+19,0.06,0.10,28.01,0.0000e+00,0.00,0.00,2.02,2.2768e+21,1.75,2.72,28.02,1.0763e+20,0.09,0.13,32.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,16.00,3.2751e+19,0.02,0.04,18.02,205.5,2.364e+02,6.088e-03,7.5,-0.4,202.6,208.4,6.008e-03,6.175e-03,-1.632,0.478,0.00,0.478,3396.200,291.3,999.000,0.0,0.0,999.900,0.190,-0.002,0.000,0.300,0.002,8.724e-06,52.674,268265.360,99,0.0
98.0,9.800,0.00,0.00,3396.688,3386.888,3.706,207.2,2.362e+02,6.033e-03,11.020,12.201,229.5,6.397e+02,0.369,10.979,205.4,2.588e+02,6.581e-03,0.0,5.898e-03,6.170e-03,6.387e-03,5.9,2.28,223.0,0.25,-8.3,-10.4,-6.2,-2.9,7.2,-0.2,0.000,-1.8,-1.0,-1.646,5.4,-1.2,-1.646,3.0,3.0,0.596,359.80,-0.09,359.60,12.03,0.41,5.04,1.56,88774.9,8.3579e+22,1.890e+02,1.345e+00,43.466,0.9881,1.3650e+21,1.50,1.63,39.96,7.9716e+22,96.57,95.38,44.01,8.2725e+19,0.06,0.10,28.01,0.0000e+00,0.00,0.00,2.02,2.2749e+21,1.75,2.72,28.02,1.0754e+20,0.09,0.13,32.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,16.00,3.2666e+19,0.02,0.04,18.02,205.5,2.362e+02,6.083e-03,7.5,-0.4,202.6,208.4,6.003e-03,6.170e-03,-1.632,0.488,0.00,0.488,3396.200,291.3,999.000,0.0,0.0,999.900,0.190,-0.002,0.000,0.300,0.002,8.724e-06,52.630,268042.526,99,0.0
98.1,9.810,0.00,0.00,3396.698,3386.888,3.706,207.1,2.360e+02,6.028e-03,11.020,12.201,229.5,6.397e+02,0.369,10.989,205.4,2.586e+02,6.575e-03,0.0,5.893e-03,6.165e-03,6.382e-03,5.9,2.28,223.0,0.25,-8.3,-10.4,-6.2,-2.9,7.2,-0.2,0.000,-1.8,-0.6,-1.597,5.4,-0.9,-1.597,3.0,3.0,0.596,359.80,-0.09,359.60,12.03,0.41,5.04,1.56,88774.9,8.3511e+22,1.890e+02,1.345e+00,43.466,0.9881,1.3639e+21,1.50,1.63,39.96,7.9651e+22,96.57,95.38,44.01,8.2658e+19,0.06,0.10,28.01,0.0000e+00,0.00,0.00,2.02,2.2731e+21,1.75,2.72,28.02,1.0745e+20,0.09,0.13,32.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,16.00,3.2582e+19,0.02,0.04,18.02,205.4,2.360e+02,6.078e-03,7.5,-0.4,202.6,208.4,5.999e-03,6.165e-03,-1.632,0.498,0.00,0.498,3396.200,291.3,999.000,0.0,0.0,999.900,0.190,-0.002,0.000,0.300,0.002,8.724e-06,52.586,267819.877,99,0.0
98.2,9.820,0.00,0.00,3396.708,3386.888,3.706,207.1,2.358e+02,6.023e-03,11.020,12.201,229.5,6.397e+02,0.369,10.999,205.4,2.583e+02,6.569e-03,0.0,5.888e-03,6.160e-03,6.377e-03,5.9,2.28,223.0,0.25,-8.3,-10.4,-6.2,-2.9,7.2,-0.2,0.000,-1.8,-0.6,-1.564,5.4,-0.8,-1.564,3.0,3.0,0.596,359.80,-0.09,359.60,12.03,0.41,5.04,1.56,88774.9,8.3443e+22,1.890e+02,1.345e+00,43.466,0.9881,1.3627e+21,1.50,1.63,39.96,7.9586e+22,96.57,95.38,44.01,8.2590e+19,0.06,0.10,28.01,0.0000e+00,0.00,0.00,2.02,2.2712e+21,1.75,2.72,28.02,1.0737e+20,0.09,0.13,32.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,16.00,3.2498e+19,0.02,0.04,18.02,205.4,2.358e+02,6.073e-03,7.5,-0.4,202.6,208.4,5.994e-03,6.160e-03,-1.632,0.508,0.00,0.508,3396.200,291.3,999.000,0.0,0.0,999.900,0.190,-0.002,0.000,0.300,0.002,8.724e-06,52.543,267597.414,99,0.0
98.3,9.830,0.00,0.00,3396.718,3386.888,3.706,207.1,2.355e+02,6.018e-03,11.020,12.201,229.4,6.397e+02,0.368,11.009,205.4,2.581e+02,6.564e-03,0.0,5.884e-03,6.155e-03,6.371e-03,5.9,2.28,223.0,0.25,-8.3,-10.4,-6.2,-2.9,7.2,-0.2,0.000,-2.0,-0.5,-1.557,5.3,-0.7,-1.557,3.0,3.0,0.597,359.80,-0.09,359.60,12.03,0.41,5.04,1.56,88774.9,8.3374e+22,1.890e+02,1.345e+00,43.466,0.9881,1.3616e+21,1.50,1.63,39.96,7.9521e+22,96.57,95.38,44.01,8.2523e+19,0.06,0.10,28.01,0.0000e+00,0.00,0.00,2.02,2.2694e+21,1.75,2.72,28.02,1.0728e+20,0.09,0.13,32.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,16.00,3.2414e+19,0.02,0.04,18.02,205.4,2.356e+02,6.068e-03,7.5,-0.4,202.6,208.3,5.989e-03,6.155e-03,-1.632,0.518,0.00,0.518,3396.200,291.3,999.000,0.0,0.0,999.900,0.190,-0.002,0.000,0.300,0.002,8.724e-06,52.499,267375.135,99,0.0
98.4,9.840,0.00,0.00,3396.728,3386.888,3.706,207.1,2.353e+02,6.013e-03,11.020,12.201,229.4,6.397e+02,0.368,11.019,205.3,2.579e+02,6.558e-03,0.0,5.879e-03,6.150e-03,6.358e-03,5.7,2.28,223.1,0.25,-8.3,-10.4,-6.2,-3.1,7.2,-0.2,0.000,-2.1,-0.8,-1.531,5.2,-1.0,-1.531,3.0,3.0,0.597,359.80,-0.09,359.60,12.03,0.41,5.04,1.56,88774.9,8.3306e+22,1.890e+02,1.345e+00,43.466,0.9881,1.3605e+21,1.50,1.63,39.96,7.9456e+22,96.57,95.38,44.01,8.2455e+19,0.06,0.10,28.01,0.0000e+00,0.00,0.00,2.02,2.2675e+21,1.75,2.72,28.02,1.0719e+20,0.09,0.13,32.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,16.00,3.2330e+19,0.02,0.04,18.02,205.4,2.354e+02,6.063e-03,7.5,-0.4,202.5,208.3,5.984e-03,6.150e-03,-1.632,0.528,0.00,0.528,3396.200,291.3,999.000,0.0,0.0,999.900,0.190,-0.002,0.000,0.300,0.002,8.724e-06,52.455,267153.043,99,0.0
98.5,9.850,0.00,0.00,3396.738,3386.888,3.706,207.1,2.351e+02,6.008e-03,11.020,12.201,229.4,6.397e+02,0.368,11.029,205.3,2.576e+02,6.553e-03,0.0,5.874e-03,6.145e-03,6.345e-03,5.6,2.28,223.3,0.25,-8.3,-10.4,-6.2,-3.2,7.2,-0.2,0.000,-1.9,-0.9,-1.536,5.4,-1.1,-1.536,3.0,3.0,0.597,359.80,-0.09,359.60,12.03,0.41,5.04,1.56,88774.9,8.3238e+22,1.890e+02,1.345e+00,43.466,0.9881,1.3594e+21,1.50,1.63,39.96,7.9391e+22,96.57,95.38,44.01,8.2388e+19,0.06,0.10,28.01,0.0000e+00,0.00,0.00,2.02,2.2657e+21,1.75,2.72,28.02,1.0710e+20,0.09,0.13,32.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,16.00,3.2247e+19,0.02,0.04,18.02,205.4,2.352e+02,6.058e-03,7.6,-0.4,202.5,208.3,5.979e-03,6.145e-03,-1.632,0.538,0.00,0.538,3396.200,291.3,999.000,0.0,0.0,999.900,0.190,-0.002,0.000,0.300,0.002,8.724e-06,52.412,266931.135,99,0.0
